"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"dominique","2","","","",""
"compagnie","2","","","",""
"valentin","2","","","",""
"yves","2","","","",""
"pascal","2","","","",""
"girard","2","","","",""
"cathon","2","","","",""
"iris","2","","","",""
"persepolis","2","","","",""
"marjane","2","","","",""
"satrapi","2","","","",""
"simon","2","","","",""
"duceppe","2","","","",""
"jessie","2","","","",""
"elliot","2","","","",""
"scholastic","2","","","",""
"délaisser","2","","","",""
"tenaille","2","","","",""
"capté","2","","","",""
"winckler","2","","","",""
"abraham","2","","","",""
"indépendamment","2","","","",""
"bijou","2","","","",""
"marquent","2","","","",""
"intimité","2","","","",""
"sontag","2","","","",""
"exercice","2","","","",""
"admiration","2","","","",""
"déconstruction","2","","","",""
"sigrid","2","","","",""
"nunez","2","","","",""
"fabien","2","","","",""
"cloutier","2","","","",""
"présentait","2","","","",""
"mononcle","2","","","",""
"tentait","2","","","",""
"terme","2","","","",""
"jadis","2","","","",""
"affectueux","2","","","",""
"détestable","2","","","",""
"spécimen","2","","","",""
"homme","2","","","",""
"dinosaure","2","","","",""
"baladeuse","2","","","",""
"fossilisé","2","","","",""
"légal","2","","","",""
"réservés","2","","","",""
"raison","2","","","",""
"décrypter","2","","","",""
"gouvernement","2","","","",""
"youboox","2","","","",""
"millennials","2","","","",""
"reconfinement","2","","","",""
"inspirent","2","","","",""
"diminué","2","","","",""
"passée","2","","","",""
"passionnés","2","","","",""
"correspond","2","","","",""
"devait","2","","","",""
"humain","2","","","",""
"équipe","2","","","",""
"comportements","2","","","",""
"privilégier","2","","","",""
"papiers","2","","","",""
"répondu","2","","","",""
"questionnaire","2","","","",""
"magasin","2","","","",""
"cœurs","2","","","",""
"échange","2","","","",""
"souhait","2","","","",""
"libraires","2","","","",""
"akismet","2","","","",""
"indésirables","2","","","",""
"etudiants","2","","","",""
"actuelles","2","","","",""
"sources","2","","","",""
"caractéristiques","2","","","",""
"préférer","2","","","",""
"effectuer","2","","","",""
"suivent","2","","","",""
"faciles","2","","","",""
"extrêmement","2","","","",""
"répondent","2","","","",""
"adapter","2","","","",""
"lisibilité","2","","","",""
"portables","2","","","",""
"bureau","2","","","",""
"pdf","2","","","",""
"fichier","2","","","",""
"comptent","2","","","",""
"sutton","2","","","",""
"paperwhite","2","","","",""
"signature","2","","","",""
"fonctionnel","2","","","",""
"abonné","2","","","",""
"fins","2","","","",""
"identifier","2","","","",""
"déconnexion","2","","","",""
"manquent","2","","","",""
"recours","2","","","",""
"proportion","2","","","",""
"intéressantes","2","","","",""
"appartiennent","2","","","",""
"poche","2","","","",""
"impose","2","","","",""
"bisannuel","2","","","",""
"utile","2","","","",""
"habitants","2","","","",""
"effet","2","","","",""
"contrôles","2","","","",""
"saint","2","","","",""
"publihebdos","2","","","",""
"collecte","2","","","",""
"conception","2","","","",""
"ère","2","","","",""
"posts","2","","","",""
"spécialistes","2","","","",""
"initialement","2","","","",""
"profit","2","","","",""
"favorisée","2","","","",""
"repères","2","","","",""
"relèvent","2","","","",""
"parcours","2","","","",""
"œil","2","","","",""
"sauter","2","","","",""
"bloc","2","","","",""
"document","2","","","",""
"camp","2","","","",""
"inclination","2","","","",""
"traitement","2","","","",""
"décroît","2","","","",""
"généralise","2","","","",""
"roberto","2","","","",""
"albin","2","","","",""
"japon","2","","","",""
"commenter","2","","","",""
"proposant","2","","","",""
"manifestation","2","","","",""
"présidentielle","2","","","",""
"peuvent","2","","","",""
"tests","2","","","",""
"fédération","2","","","",""
"culturel","2","","","",""
"capacité","2","","","",""
"disparités","2","","","",""
"frank","2","","","",""
"after","2","","","",""
"violetta","2","","","",""
"tintin","2","","","",""
"ennuyeux","2","","","",""
"complémentaires","2","","","",""
"techniques","2","","","",""
"lancer","2","","","",""
"sensibiliser","2","","","",""
"futur","2","","","",""
"élément","2","","","",""
"manifeste","2","","","",""
"opposé","2","","","",""
"volonté","2","","","",""
"présenter","2","","","",""
"capter","2","","","",""
"disposition","2","","","",""
"bête","2","","","",""
"spécialement","2","","","",""
"ados","2","","","",""
"ministre","2","","","",""
"fête","2","","","",""
"glissement","2","","","",""
"appelait","2","","","",""
"humanités","2","","","",""
"technico","2","","","",""
"commercial","2","","","",""
"filières","2","","","",""
"prestigieuses","2","","","",""
"nécessitaient","2","","","",""
"assidue","2","","","",""
"pires","2","","","",""
"système","2","","","",""
"faible","2","","","",""
"étranger","2","","","",""
"utilité","2","","","",""
"guère","2","","","",""
"listes","2","","","",""
"challenge","2","","","",""
"maximum","2","","","",""
"éloignés","2","","","",""
"faits","2","","","",""
"laissant","2","","","",""
"additive","2","","","",""
"attire","2","","","",""
"continuent","2","","","",""
"http","2","","","",""
"encore","2","","","",""
"rois","2","","","",""
"culturebox","2","","","",""
"des","2","","","",""
"campus","2","","","",""
"express","2","","","",""
"adaptées","2","","","",""
"faciliter","2","","","",""
"sauvegarder","2","","","",""
"partages","2","","","",""
"messenger","2","","","",""
"flipboard","2","","","",""
"114k","2","","","",""
"sortent","2","","","",""
"chambre","2","","","",""
"profitent","2","","","",""
"large","2","","","",""
"action","2","","","",""
"conscience","2","","","",""
"concernent","2","","","",""
"métro","2","","","",""
"préféré","2","","","",""
"cités","2","","","",""
"pass","2","","","",""
"confondues","2","","","",""
"sofia","2","","","",""
"sgdl","2","","","",""
"souhaité","2","","","",""
"vis","2","","","",""
"formule","2","","","",""
"marginale","2","","","",""
"vague","2","","","",""
"intensifient","2","","","",""
"terminal","2","","","",""
"communiqué","2","","","",""
"interrogé","2","","","",""
"révèlent","2","","","",""
"entretien","2","","","",""
"tué","2","","","",""
"annoncent","2","","","",""
"détester","2","","","",""
"reconnaît","2","","","",""
"nécessitent","2","","","",""
"méthode","2","","","",""
"ramener","2","","","",""
"cannibalisent","2","","","",""
"indéniable","2","","","",""
"doublé","2","","","",""
"générale","2","","","",""
"ateliers","2","","","",""
"rejoint","2","","","",""
"franc","2","","","",""
"structures","2","","","",""
"référencées","2","","","",""
"médiathèques","2","","","",""
"10marsjelis","2","","","",""
"invités","2","","","",""
"secondes","2","","","",""
"autant","2","","","",""
"s1","2","","","",""
"3ème","2","","","",""
"retrouve","2","","","",""
"lutte","2","","","",""
"moderne","2","","","",""
"salle","2","","","",""
"rire","2","","","",""
"traiter","2","","","",""
"effondre","2","","","",""
"glisser","2","","","",""
"fur","2","","","",""
"précisé","2","","","",""
"papa","2","","","",""
"formateurs","2","","","",""
"fasse","2","","","",""
"sensibles","2","","","",""
"symboles","2","","","",""
"mini","2","","","",""
"surveillance","2","","","",""
"frontex","2","","","",""
"côtes","2","","","",""
"libyens","2","","","",""
"intercepter","2","","","",""
"migrants","2","","","",""
"funérailles","2","","","",""
"parrains","2","","","",""
"échangisme","2","","","",""
"etats","2","","","",""
"unis","2","","","",""
"renouveau","2","","","",""
"protectionniste","2","","","",""
"frachon","2","","","",""
"éditorialiste","2","","","",""
"azou","2","","","",""
"inutile","2","","","",""
"contente","2","","","",""
"nuance","2","","","",""
"trouvera","2","","","",""
"fauteuil","2","","","",""
"moralisateurs","2","","","",""
"conseils","2","","","",""
"meubles","2","","","",""
"courant","2","","","",""
"lʼimage","2","","","",""
"adriendeumisme","2","","","",""
"ambiant","2","","","",""
"balzac","2","","","",""
"échappatoire","2","","","",""
"quʼils","2","","","",""
"supprimer","2","","","",""
"promouvoir","2","","","",""
"multicomptes","2","","","",""
"cliquant","2","","","",""
"assurant","2","","","",""
"passera","2","","","",""
"continuez","2","","","",""
"connecté","2","","","",""
"limites","2","","","",""
"connecter","2","","","",""
"ignorez","2","","","",""
"conseillons","2","","","",""
"algérie","2","","","",""
"belgique","2","","","",""
"canada","2","","","",""
"pouces","2","","","",""
"neurones","2","","","",""
"recueillis","2","","","",""
"laura","2","","","",""
"buratti","2","","","",""
"recommandations","2","","","",""
"tournent","2","","","",""
"étoiles","2","","","",""
"contraires","2","","","",""
"textos","2","","","",""
"types","2","","","",""
"poids","2","","","",""
"utilitaire","2","","","",""
"thématiques","2","","","",""
"universités","2","","","",""
"verbe","2","","","",""
"mythique","2","","","",""
"samedi","2","","","",""
"½","2","","","",""
"moindre","2","","","",""
"attachement","2","","","",""
"création","2","","","",""
"citée","2","","","",""
"consigne","2","","","",""
"stipulait","2","","","",""
"réunissant","2","","","",""
"réponses","2","","","",""
"valent","2","","","",""
"concentrent","2","","","",""
"enjeux","2","","","",""
"zola","2","","","",""
"paraît","2","","","",""
"nathalie","2","","","",""
"visé","2","","","",""
"shojo","2","","","",""
"shonen","2","","","",""
"simples","2","","","",""
"résister","2","","","",""
"commandé","2","","","",""
"positive","2","","","",""
"adolescente","2","","","",""
"préférées","2","","","",""
"bienfaits","2","","","",""
"etude","2","","","",""
"revue","2","","","",""
"numéro","2","","","",""
"lisbeth","2","","","",""
"koutchoumoff","2","","","",""
"compagnons","2","","","",""
"atteste","2","","","",""
"rendez","2","","","",""
"carnets","2","","","",""
"poste","2","","","",""
"boîte","2","","","",""
"retrouver","2","","","",""
"neufs","2","","","",""
"caméra","2","","","",""
"préparation","2","","","",""
"winnie","2","","","",""
"ourson","2","","","",""
"embarqué","2","","","",""
"film","2","","","",""
"favori","2","","","",""
"théâtre","2","","","",""
"yuknavitch","2","","","",""
"actrice","2","","","",""
"plus…","2","","","",""
"écran","2","","","",""
"déjà","2","","","",""
"achetés","2","","","",""
"enjeu","2","","","",""
"relation","2","","","",""
"personnelle","2","","","",""
"suffisamment","2","","","",""
"renouer","2","","","",""
"ennuyer","2","","","",""
"table","2","","","",""
"06","2","","","",""
"étonne","2","","","",""
"adaptations","2","","","",""
"proposé","2","","","",""
"principal","2","","","",""
"détesté","2","","","",""
"gosses","2","","","",""
"aidez","2","","","",""
"sustentifique","2","","","",""
"mouelle","2","","","",""
"gamins","2","","","",""
"aimé","2","","","",""
"aimeront","2","","","",""
"dépassée","2","","","",""
"forcer","2","","","",""
"fraises","2","","","",""
"crème","2","","","",""
"voudraient","2","","","",""
"dérange","2","","","",""
"obligé","2","","","",""
"vécu","2","","","",""
"ressentir","2","","","",""
"émotions","2","","","",""
"aujourd","2","","","",""
"hui","2","","","",""
"était","2","","","",""
"tomes","2","","","",""
"rejeter","2","","","",""
"bibliothécaire","2","","","",""
"entends","2","","","",""
"excellents","2","","","",""
"ennuyants","2","","","",""
"avez","2","","","",""
"ennuiera","2","","","",""
"attitudes","2","","","",""
"négatives","2","","","",""
"infantilisante","2","","","",""
"passionnément","2","","","",""
"réaliste","2","","","",""
"39e","2","","","",""
"lumière","2","","","",""
"csp","2","","","",""
"inférieures","2","","","",""
"trouvez","2","","","",""
"basket","2","","","",""
"énergie","2","","","",""
"iut","2","","","",""
"nancy","2","","","",""
"remplissez","2","","","",""
"etudiant","2","","","",""
"évasion","2","","","",""
"motif","2","","","",""
"notion","2","","","",""
"pouvaient","2","","","",""
"tourner","2","","","",""
"surprise","2","","","",""
"appréciés","2","","","",""
"sauver","2","","","",""
"moral","2","","","",""
"progressif","2","","","",""
"99€","2","","","",""
"del","2","","","",""
"propriété","2","","","",""
"googletagmanager","2","","","",""
"ns","2","","","",""
"gtm","2","","","",""
"âges","2","","","",""
"courses","2","","","",""
"olympiques","2","","","",""
"mag","2","","","",""
"final","2","","","",""
"restaurant","2","","","",""
"recettes","2","","","",""
"régionaux","2","","","",""
"personnels","2","","","",""
"charge","2","","","",""
"mardi","2","","","",""
"reuters","2","","","",""
"miguel","2","","","",""
"vidal","2","","","",""
"fameux","2","","","",""
"profil","2","","","",""
"licence","2","","","",""
"ebra","2","","","",""
"chambéry","2","","","",""
"savoie","2","","","",""
"bourg","2","","","",""
"péage","2","","","",""
"drôme","2","","","",""
"ag2r","2","","","",""
"citroën","2","","","",""
"alpin","2","","","",""
"biathlon","2","","","",""
"femme","2","","","",""
"progresse","2","","","",""
"audipresse","2","","","",""
"hyperconnectés","2","","","",""
"notaire","2","","","",""
"crèche","2","","","",""
"bac","2","","","",""
"partagée","2","","","",""
"rouge","2","","","",""
"fan","2","","","",""
"détendre","2","","","",""
"inférieur","2","","","",""
"singulière","2","","","",""
"célébrités","2","","","",""
"matthias","2","","","",""
"debureaux","2","","","",""
"apprennent","2","","","",""
"accorder","2","","","",""
"reportages","2","","","",""
"rupture","2","","","",""
"sergey","2","","","",""
"nivens","2","","","",""
"marquée","2","","","",""
"autorise","2","","","",""
"priori","2","","","",""
"booktubers","2","","","",""
"romancière","2","","","",""
"›","2","","","",""
"avr","2","","","",""
"courte","2","","","",""
"pression","2","","","",""
"endroit","2","","","",""
"sortez","2","","","",""
"différence","2","","","",""
"recueils","2","","","",""
"tweeter","2","","","",""
"épingler","2","","","",""
"meilleurs","2","","","",""
"élévation","2","","","",""
"cadres","2","","","",""
"potes","2","","","",""
"bellevue","2","","","",""
"rencontres","2","","","",""
"connaissent","2","","","",""
"artistes","2","","","",""
"stéphanie","2","","","",""
"jousselin","2","","","",""
"parlions","2","","","",""
"statuts","2","","","",""
"slate","2","","","",""
"71","1","","","",""
"76","1","","","",""
"79","1","","","",""
"92","1","","","",""
"108","1","","","",""
"115","1","","","",""
"116","1","","","",""
"160","1","","","",""
"168","1","","","",""
"169","1","","","",""
"172","1","","","",""
"180","1","","","",""
"187","1","","","",""
"200","1","","","",""
"203","1","","","",""
"233","1","","","",""
"288","1","","","",""
"300","1","","","",""
"306","1","","","",""
"403","1","","","",""
"417","1","","","",""
"426","1","","","",""
"442","1","","","",""
"490","1","","","",""
"501","1","","","",""
"502","1","","","",""
"503","1","","","",""
"505","1","","","",""
"506","1","","","",""
"510","1","","","",""
"542","1","","","",""
"590","1","","","",""
"600","1","","","",""
"633","1","","","",""
"727","1","","","",""
"823","1","","","",""
"1000","1","","","",""
"1100","1","","","",""
"1888","1","","","",""
"1960","1","","","",""
"1990","1","","","",""
"1999","1","","","",""
"2004","1","","","",""
"2007","1","","","",""
"152149","1","","","",""
"154477","1","","","",""
"201811","1","","","",""
"4401467","1","","","",""
"4491903","1","","","",""
"160963709","1","","","",""
"1706774729","1","","","",""
"1994531894","1","","","",""
"prochain","1","","","",""
"désintérêt","1","","","",""
"15h45","1","","","",""
"clés","1","","","",""
"présentant","1","","","",""
"terrible","1","","","",""
"bourdieusien","1","","","",""
"oeuvre","1","","","",""
"bourdieu","1","","","",""
"brésil","1","","","",""
"honneur","1","","","",""
"surfent","1","","","",""
"tirés","1","","","",""
"sélectionnent","1","","","",""
"essentiels","1","","","",""
"inscrivez","1","","","",""
"moniteur","1","","","",""
"080","1","","","",""
"ipd","1","","","",""
"gisi","1","","","",""
"infopro","1","","","",""
"professionnelles","1","","","",""
"supply","1","","","",""
"chain","1","","","",""
"omnicanale","1","","","",""
"levier","1","","","",""
"rentabilité","1","","","",""
"fidélisation","1","","","",""
"client","1","","","",""
"cross","1","","","",""
"canal","1","","","",""
"chronique","1","","","",""
"christopher","1","","","",""
"evans","1","","","",""
"clichés","1","","","",""
"passons","1","","","",""
"irritante","1","","","",""
"floues","1","","","",""
"récurrentes","1","","","",""
"fruits","1","","","",""
"incuriosité","1","","","",""
"impute","1","","","",""
"distraction","1","","","",""
"cote","1","","","",""
"exigent","1","","","",""
"encyclopédiques","1","","","",""
"simultanément","1","","","",""
"innombrables","1","","","",""
"réputation","1","","","",""
"absorber","1","","","",""
"addiction","1","","","",""
"aussivaloriser","1","","","",""
"certitudes","1","","","",""
"réserves","1","","","",""
"prétend","1","","","",""
"naguère","1","","","",""
"illusion","1","","","",""
"souviens","1","","","",""
"parfaitement","1","","","",""
"étrangeté","1","","","",""
"démunis","1","","","",""
"devions","1","","","",""
"horiot","1","","","",""
"encyclopédies","1","","","",""
"bénéfice","1","","","",""
"dispensent","1","","","",""
"fatras","1","","","",""
"instruments","1","","","",""
"effectue","1","","","",""
"interprétation","1","","","",""
"appel","1","","","",""
"traitements","1","","","",""
"cognitifs","1","","","",""
"complexes","1","","","",""
"impliquant","1","","","",""
"académique","1","","","",""
"rendant","1","","","",""
"affichent","1","","","",""
"familiarité","1","","","",""
"écarts","1","","","",""
"atténuent","1","","","",""
"smartphone…","1","","","",""
"cerveaux","1","","","",""
"delgado","1","","","",""
"parviennent","1","","","",""
"stockant","1","","","",""
"alléger","1","","","",""
"cartables","1","","","",""
"associés","1","","","",""
"sensorielle","1","","","",""
"traités","1","","","",""
"mémorisés","1","","","",""
"mangen","1","","","",""
"velay","1","","","",""
"mesurées","1","","","",""
"apparues","1","","","",""
"déroulés","1","","","",""
"motrices","1","","","",""
"perception","1","","","",""
"voyager","1","","","",""
"artifici","1","","","",""
"couverture","1","","","",""
"📚","1","","","",""
"dernièrement","1","","","",""
"éteindre","1","","","",""
"isoler","1","","","",""
"dépasser","1","","","",""
"lisiez","1","","","",""
"loading","1","","","",""
"théorie","1","","","",""
"dispos","1","","","",""
"poussant","1","","","",""
"hypertextes","1","","","",""
"👩‍⚖️","1","","","",""
"contient","1","","","",""
"hyperliens","1","","","",""
"⏱","1","","","",""
"8s","1","","","",""
"contentent","1","","","",""
"speed","1","","","",""
"penses","1","","","",""
"avanh","1","","","",""
"dépends","1","","","",""
"catégorique","1","","","",""
"privilège","1","","","",""
"attirés","1","","","",""
"shopping","1","","","",""
"marques","1","","","",""
"pensent","1","","","",""
"consoles","1","","","",""
"apprendrait","1","","","",""
"jouant","1","","","",""
"apprendraient","1","","","",""
"sortiront","1","","","",""
"former","1","","","",""
"développera","1","","","",""
"ressembler","1","","","",""
"maisons","1","","","",""
"entrain","1","","","",""
"excusez","1","","","",""
"avance","1","","","",""
"aurais","1","","","",""
"vitesse","1","","","",""
"disparaissent","1","","","",""
"sociétaire","1","","","",""
"négatif","1","","","",""
"positives","1","","","",""
"stimulé","1","","","",""
"intelligent","1","","","",""
"désolant","1","","","",""
"mmmh","1","","","",""
"confrontés","1","","","",""
"😱","1","","","",""
"parceque","1","","","",""
"podcasts","1","","","",""
"aboutissante","1","","","",""
"phénoménale","1","","","",""
"passais","1","","","",""
"héritage","1","","","",""
"appauvri","1","","","",""
"fondamentaux","1","","","",""
"instaurant","1","","","",""
"rituels","1","","","",""
"loulous","1","","","",""
"espère","1","","","",""
"durera","1","","","",""
"évoluons","1","","","",""
"éduquer","1","","","",""
"désinformation","1","","","",""
"immigration","1","","","",""
"décide","1","","","",""
"avait","1","","","",""
"équivalent","1","","","",""
"temporiser","1","","","",""
"alternatives","1","","","",""
"doutez","1","","","",""
"habitués","1","","","",""
"animés","1","","","",""
"interactifs","1","","","",""
"attirent","1","","","",""
"indissociables","1","","","",""
"gadgets","1","","","",""
"joanne","1","","","",""
"suscité","1","","","",""
"habituée","1","","","",""
"nan","1","","","",""
"enft","1","","","",""
"voila","1","","","",""
"messageries","1","","","",""
"instantanées","1","","","",""
"techniquement","1","","","",""
"moins","1","","","",""
"nn","1","","","",""
"lir","1","","","",""
"mitigée","1","","","",""
"accros","1","","","",""
"basculer","1","","","",""
"rester","1","","","",""
"entraîner","1","","","",""
"scolarisés","1","","","",""
"obligatoirement","1","","","",""
"nombres","1","","","",""
"dizaine","1","","","",""
"meure","1","","","",""
"disparaître","1","","","",""
"1h","1","","","",""
"écrivent","1","","","",""
"enrichissant","1","","","",""
"ressent","1","","","",""
"assimilation","1","","","",""
"sollicitation","1","","","",""
"stimulation","1","","","",""
"signe","1","","","",""
"impliquer","1","","","",""
"avions","1","","","",""
"signer","1","","","",""
"passionnées","1","","","",""
"arrivaient","1","","","",""
"résoudre","1","","","",""
"épineuse","1","","","",""
"🤷🏾‍♂️☺️","1","","","",""
"retiens","1","","","",""
"lectrice","1","","","",""
"aimais","1","","","",""
"dévore","1","","","",""
"empêche","1","","","",""
"autre","1","","","",""
"hypertexte","1","","","",""
"revoir","1","","","",""
"🤣","1","","","",""
"truc","1","","","",""
"mange","1","","","",""
"excessive","1","","","",""
"contribuent","1","","","",""
"grandement","1","","","",""
"maîtresses","1","","","",""
"maîtres","1","","","",""
"sympas","1","","","",""
"grandissant","1","","","",""
"capable","1","","","",""
"informatique","1","","","",""
"facilités","1","","","",""
"automatismes","1","","","",""
"estimés","1","","","",""
"queue","1","","","",""
"huer","1","","","",""
"bise","1","","","",""
"pouvons","1","","","",""
"fabriquer","1","","","",""
"contribue","1","","","",""
"discriminée","1","","","",""
"amusante","1","","","",""
"dopamine","1","","","",""
"retrouvera","1","","","",""
"imitation","1","","","",""
"entraînera","1","","","",""
"apportant","1","","","",""
"aldultes","1","","","",""
"honnêtement","1","","","",""
"entourage","1","","","",""
"cohen","1","","","",""
"marx","1","","","",""
"mobiliser","1","","","",""
"franchement","1","","","",""
"rayer","1","","","",""
"répétées","1","","","",""
"douée","1","","","",""
"dispose","1","","","",""
"riche","1","","","",""
"imaginatif","1","","","",""
"judicieux","1","","","",""
"poussée","1","","","",""
"incitent","1","","","",""
"aberrant","1","","","",""
"thème","1","","","",""
"trouverez","1","","","",""
"😊","1","","","",""
"apprenons","1","","","",""
"tristesse","1","","","",""
"bénéfique","1","","","",""
"snap","1","","","",""
"carrément","1","","","",""
"transporté","1","","","",""
"génial","1","","","",""
"kiffe","1","","","",""
"été","1","","","",""
"sympa","1","","","",""
"🌸🌸✨","1","","","",""
"jais","1","","","",""
"mails","1","","","",""
"ais","1","","","",""
"pauses","1","","","",""
"cigarette","1","","","",""
"triste","1","","","",""
"white","1","","","",""
"808097d171605ebb67bfe5943c06d13df9ee3a704d74135e6e275df6e84","1","","","",""
"crédits","1","","","",""
"globalisée","1","","","",""
"séparer","1","","","",""
"considérer","1","","","",""
"persistance","1","","","",""
"dépendantes","1","","","",""
"lecteurs…","1","","","",""
"délaissent","1","","","",""
"passées","1","","","",""
"traditionnelles","1","","","",""
"expliquent","1","","","",""
"prisé","1","","","",""
"endroits","1","","","",""
"préférant","1","","","",""
"ressentent","1","","","",""
"motifs","1","","","",""
"épanoui","1","","","",""
"professionnelle","1","","","",""
"recherché","1","","","",""
"trajets","1","","","",""
"partagez","1","","","",""
"apprécié","1","","","",""
"sujet","1","","","",""
"variée","1","","","",""
"égalité","1","","","",""
"disposaient","1","","","",""
"arnaud","1","","","",""
"automobile","1","","","",""
"négoce","1","","","",""
"hospitalité","1","","","",""
"energie","1","","","",""
"industriels","1","","","",""
"mines","1","","","",""
"métaux","1","","","",""
"rencontre","1","","","",""
"récupère","1","","","",""
"link","1","","","",""
"copied","1","","","",""
"clipboard","1","","","",""
"entier","1","","","",""
"^1","1","","","",""
"analphabétisme","1","","","",""
"mondial","1","","","",""
"^2","1","","","",""
"prévoit","1","","","",""
"continueront","1","","","",""
"écartera","1","","","",""
"trame","1","","","",""
"habituelle","1","","","",""
"disons","1","","","",""
"creuser","1","","","",""
"www2","1","","","",""
"deloitt","1","","","",""
"copy","1","","","",""
"désavantagent","1","","","",""
"faisons","1","","","",""
"spécifiquement","1","","","",""
"longs","1","","","",""
"pourriez","1","","","",""
"faux","1","","","",""
"longévité","1","","","",""
"ajustement","1","","","",""
"covariables","1","","","",""
"^3","1","","","",""
"convergents","1","","","",""
"disparité","1","","","",""
"forment","1","","","",""
"formatif","1","","","",""
"exposés","1","","","",""
"^5","1","","","",""
"adolescentes","1","","","",""
"^6","1","","","",""
"maintient","1","","","",""
"^8","1","","","",""
"prévoyons","1","","","",""
"disparaîtra","1","","","",""
"commencent","1","","","",""
"nielsen","1","","","",""
"réparti","1","","","",""
"sexe","1","","","",""
"féminines","1","","","",""
"^9","1","","","",""
"aggravé","1","","","",""
"présentent","1","","","",""
"crédibilité","1","","","",""
"^12","1","","","",""
"nuire","1","","","",""
"dépeints","1","","","",""
"lentille","1","","","",""
"renforcer","1","","","",""
"incompréhension","1","","","",""
"discrimination","1","","","",""
"égard","1","","","",""
"groupes","1","","","",""
"acuité","1","","","",""
"^13","1","","","",""
"répercussions","1","","","",""
"combler","1","","","",""
"réfléchir","1","","","",""
"séduire","1","","","",""
"égaliser","1","","","",""
"chances","1","","","",""
"suggérant","1","","","",""
"consomment","1","","","",""
"^15sinon","1","","","",""
"^16","1","","","",""
"audios","1","","","",""
"créateurs","1","","","",""
"engager","1","","","",""
"équité","1","","","",""
"préoccupation","1","","","",""
"^18","1","","","",""
"populations","1","","","",""
"racial","1","","","",""
"production","1","","","",""
"réalisés","1","","","",""
"^21","1","","","",""
"représentation","1","","","",""
"essentiel","1","","","",""
"ethnique","1","","","",""
"orientation","1","","","",""
"sexuelle","1","","","",""
"socio","1","","","",""
"commercialisent","1","","","",""
"commercialisés","1","","","",""
"sexuée","1","","","",""
"princesses","1","","","",""
"maternage","1","","","",""
"adressent","1","","","",""
"héros","1","","","",""
"^22","1","","","",""
"relever","1","","","",""
"barre","1","","","",""
"financement","1","","","",""
"rechercher","1","","","",""
"nations","1","","","",""
"privé","1","","","",""
"lobbying","1","","","",""
"capital","1","","","",""
"financer","1","","","",""
"visant","1","","","",""
"anderson","1","","","",""
"aap","1","","","",""
"statshot","1","","","",""
"us","1","","","",""
"trade","1","","","",""
"sales","1","","","",""
"percent","1","","","",""
"perspectives","1","","","",""
"february","1","","","",""
"isabel","1","","","",""
"cabrera","1","","","",""
"world","1","","","",""
"infographic","1","","","",""
"editing","1","","","",""
"gaynor","1","","","",""
"illiteracy","1","","","",""
"costs","1","","","",""
"economy","1","","","",""
"trillion","1","","","",""
"mic","1","","","",""
"avni","1","","","",""
"bavishi","1","","","",""
"slade","1","","","",""
"becca","1","","","",""
"levy","1","","","",""
"chapter","1","","","",""
"day","1","","","",""
"revealed","1","","","",""
"francesca","1","","","",""
"why","1","","","",""
"are","1","","","",""
"great","1","","","",""
"women","1","","","",""
"still","1","","","",""
"adopting","1","","","",""
"pseudonyms","1","","","",""
"stylist","1","","","",""
"paul","1","","","",""
"oswell","1","","","",""
"meet","1","","","",""
"who","1","","","",""
"hide","1","","","",""
"their","1","","","",""
"gender","1","","","",""
"attract","1","","","",""
"female","1","","","",""
"readers","1","","","",""
"july","1","","","",""
"seifert","1","","","",""
"case","1","","","",""
"harvard","1","","","",""
"hagel","1","","","",""
"iii","1","","","",""
"seely","1","","","",""
"maggie","1","","","",""
"wooll","1","","","",""
"skills","1","","","",""
"capabilities","1","","","",""
"endure","1","","","",""
"insights","1","","","",""
"august","1","","","",""
"andrew","1","","","",""
"perrin","1","","","",""
"five","1","","","",""
"americans","1","","","",""
"now","1","","","",""
"listen","1","","","",""
"pew","1","","","",""
"september","1","","","",""
"duncan","1","","","",""
"mark","1","","","",""
"casey","1","","","",""
"craig","1","","","",""
"wigginton","1","","","",""
"ears","1","","","",""
"have","1","","","",""
"it","1","","","",""
"rise","1","","","",""
"podcasting","1","","","",""
"formulaire","1","","","",""
"fondation","1","","","",""
"localisez","1","","","",""
"bureaux","1","","","",""
"messagerie","1","","","",""
"collaborateurs","1","","","",""
"postuler","1","","","",""
"sas","1","","","",""
"membre","1","","","",""
"tohmatsu","1","","","",""
"limited","1","","","",""
"cabinets","1","","","",""
"pantin","1","","","",""
"appellera","1","","","",""
"pantine","1","","","",""
"féminiser","1","","","",""
"eugène","1","","","",""
"lemonnier","1","","","",""
"oktober","1","","","",""
"jusqu","1","","","",""
"imposent","1","","","",""
"traitent","1","","","",""
"décourage","1","","","",""
"adcours","1","","","",""
"noté","1","","","",""
"concourt","1","","","",""
"diminuer","1","","","",""
"infléchit","1","","","",""
"primordial","1","","","",""
"lebateaulivre","1","","","",""
"over","1","","","",""
"blog","1","","","",""
"debunkage","1","","","",""
"embed","1","","","",""
"u4azy2dhidu","1","","","",""
"feature","1","","","",""
"oembed","1","","","",""
"solutions","1","","","",""
"précis","1","","","",""
"constitue","1","","","",""
"edu","1","","","",""
"academy","1","","","",""
"crefadloire","1","","","",""
"riches","1","","","",""
"fortunés","1","","","",""
"jobat","1","","","",""
"augmentez","1","","","",""
"banque","1","","","",""
"pointez","1","","","",""
"encouragez","1","","","",""
